Harga Sewa,Kota,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Sertifikat,Daya Listrik,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Garasi,Jumlah Lantai,Kondisi Properti,Harga Sewa Log
65000000.0,Surabaya,3.0,2.0,240.0,240.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.989897843244528
65000000.0,Jakarta Timur,3.0,3.0,119.0,86.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
70000000.0,Tangerang,3.0,3.0,100.0,84.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
95000000.0,Bogor,3.0,3.0,160.0,158.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
155000000.0,Jakarta Selatan,4.0,3.0,220.0,440.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.858935681335133
100000000.0,Bandung,3.0,3.0,162.0,110.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
350000000.0,Jakarta Utara,4.0,4.0,510.0,600.0,2,HGB,10800.0,0.0,0.0,1.0,2.0,Renovasi Minimum,19.673443715304877
130000000.0,Jakarta Utara,4.0,4.0,162.0,250.0,1,HGB,10800.0,0.0,0.0,1.0,3.0,Renovasi Minimum,18.683045016112164
150000000.0,Tangerang,4.0,3.0,300.0,220.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
175000000.0,Jakarta Utara,4.0,4.0,184.0,250.0,1,HGB,10800.0,0.0,0.0,1.0,4.0,Renovasi Minimum,18.980296537602072
55000000.0,Bandung,4.0,3.0,200.0,300.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.822843761378564
4000000.0,Bogor,4.0,3.0,510.0,400.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,15.201805169084134
65000000.0,Solo,3.0,3.0,90.0,155.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
500000000.0,Bandung,4.0,4.0,691.0,700.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,20.030118658386467
35000000.0,Tangerang,3.0,3.0,72.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.370858648025116
63000000.0,Bandung,3.0,3.0,102.0,124.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.958645300228824
90000000.0,Bogor,3.0,3.0,200.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.31532023940565
14000000.0,Tangerang,3.0,2.0,72.0,47.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.454567959008102
50000000.0,Tangerang,3.0,2.0,128.0,128.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,1.0,Bagus,17.72753358339242
40000000.0,Karawang,3.0,3.0,128.0,96.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
85000000.0,Denpasar,3.0,3.0,120.0,150.0,0,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
210000000.0,Jakarta Utara,4.0,4.0,120.0,300.0,2,SHM,10800.0,0.0,0.0,2.0,3.0,Bagus,19.162618093443648
37000000.0,Bekasi,3.0,2.0,200.0,180.0,1,SHM,10800.0,0.0,0.0,2.0,1.0,Bagus,17.426428497635523
52000000.0,Bandung,3.0,3.0,105.0,82.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.76675429577647
140000000.0,Jakarta Utara,3.0,2.0,264.0,264.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Sudah Renovasi,18.757152987716434
30000000.0,Bandung,3.0,2.0,105.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
50000000.0,Yogyakarta,3.0,3.0,161.0,85.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
15000000.0,Jember,3.0,2.0,113.0,90.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.52356082573315
20000000.0,Tangerang,3.0,2.0,90.0,70.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.811242881518265
72000000.0,Jakarta Timur,3.0,3.0,125.0,125.0,1,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.09217669086922
180000000.0,Jakarta Selatan,4.0,3.0,120.0,250.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.00846741441004
60000000.0,Tangerang,3.0,3.0,50.0,80.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
95000000.0,Semarang,3.0,3.0,153.0,178.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
170000000.0,Jakarta Selatan,3.0,3.0,220.0,150.0,2,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,18.951309000896888
100000000.0,Malang,3.0,3.0,120.0,134.0,1,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
125000000.0,Jakarta Utara,3.0,3.0,285.0,110.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.643824303266577
80000000.0,Jakarta Timur,3.0,3.0,193.0,148.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Butuh Renovasi,18.197537205138154
110000000.0,Tangerang,3.0,3.0,96.0,110.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.5159909328476
80000000.0,Jakarta Timur,3.0,3.0,90.0,147.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
225000000.0,Jakarta Selatan,4.0,3.0,218.0,260.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.23161096461314
64000000.0,Tangerang Selatan,3.0,3.0,60.0,67.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.974393656948944
150000000.0,Tangerang Selatan,3.0,3.0,135.0,167.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
60000000.0,Batam,3.0,3.0,200.0,170.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
20000000.0,Surabaya,3.0,3.0,84.0,60.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,16.811242881518265
450000000.0,Bandung,4.0,3.0,549.0,500.0,10,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,19.92475814295086
80000000.0,Jakarta Selatan,3.0,2.0,120.0,50.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.197537205138154
150000000.0,Surabaya,4.0,3.0,243.0,256.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
225000000.0,Cikarang,4.0,3.0,440.0,420.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.23161096461314
42000000.0,Gresik,3.0,2.0,105.0,105.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Baru,17.553180200057167
60000000.0,Cirebon,4.0,3.0,198.0,241.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.909855136853043
375000000.0,Jakarta Selatan,3.0,2.0,320.0,300.0,2,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,19.74243658660135
500000000.0,Surabaya,4.0,4.0,375.0,550.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,20.030118658386467
42000000.0,Malang,3.0,2.0,119.0,150.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.553180200057167
45000000.0,Jakarta Barat,3.0,2.0,100.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
125000000.0,Jakarta Selatan,4.0,3.0,198.0,250.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.643824303266577
54000000.0,Malang,3.0,3.0,118.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.804494623047066
30000000.0,Bandung,3.0,2.0,90.0,90.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.216707972959764
150000000.0,Malang,4.0,3.0,600.0,500.0,1,HGB,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
155000000.0,Jakarta Selatan,4.0,3.0,135.0,256.0,3,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.858935681335133
150000000.0,Bandung,4.0,3.0,500.0,200.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
400000000.0,Jakarta Selatan,4.0,3.0,345.0,300.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.806975107572256
40000000.0,Bandung,3.0,2.0,72.0,40.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
45000000.0,Tangerang,3.0,3.0,115.0,68.0,2,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.622173069956816
95000000.0,Jakarta Timur,3.0,3.0,160.0,160.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
70000000.0,Bandung,4.0,3.0,120.0,213.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
28000000.0,Depok,3.0,2.0,107.0,70.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.147715103853763
98000000.0,Jakarta Selatan,3.0,2.0,166.0,110.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.400478046838927
45000000.0,Bandung,3.0,2.0,96.0,66.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
35000000.0,Tangerang,3.0,2.0,90.0,90.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
30000000.0,Tangerang,3.0,2.0,215.0,95.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.216707972959764
25000000.0,Bandung,3.0,2.0,84.0,63.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.034386422832473
19000000.0,Bantul,3.0,2.0,90.0,54.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,16.759949589762293
150000000.0,Bandung,4.0,3.0,259.0,208.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
150000000.0,Denpasar,3.0,3.0,100.0,125.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.826145858727198
80000000.0,Denpasar,3.0,3.0,150.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.197537205138154
45000000.0,Bekasi,3.0,2.0,144.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
55000000.0,Semarang,3.0,3.0,90.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.822843761378564
150000000.0,Tangerang,4.0,3.0,288.0,300.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
35000000.0,Bandung,3.0,2.0,162.0,140.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.370858648025116
100000000.0,Denpasar,3.0,2.0,100.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.420680753952364
16000000.0,Makassar,3.0,2.0,90.0,80.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,16.588099342704055
80000000.0,Surabaya,3.0,2.0,170.0,250.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.197537205138154
50000000.0,Semarang,3.0,2.0,128.0,90.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.72753358339242
90000000.0,Surabaya,4.0,3.0,216.0,350.0,3,SHM,10800.0,0.0,0.0,3.0,2.0,Baru,18.31532023940565
90000000.0,Surabaya,4.0,3.0,408.0,300.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.31532023940565
48000000.0,Tangerang,3.0,3.0,72.0,77.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.6867115897055
57000000.0,Bogor,3.0,2.0,128.0,100.0,0,HGB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.858561843342684
40000000.0,Surabaya,3.0,3.0,200.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
75000000.0,Surabaya,4.0,3.0,300.0,372.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
43000000.0,Tangerang,4.0,3.0,99.0,180.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.57671069691365
37000000.0,Bandung,3.0,3.0,90.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.426428497635523
150000000.0,Jakarta Pusat,4.0,3.0,243.0,282.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.826145858727198
110000000.0,Jakarta Timur,3.0,3.0,150.0,150.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.5159909328476
70000000.0,Bekasi,4.0,3.0,197.0,230.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,18.064005814299346
200000000.0,Jakarta Selatan,4.0,3.0,250.0,349.0,3,SHM,10800.0,0.0,0.0,2.0,2.0,Sudah Renovasi,19.11382792951231
45000000.0,Bekasi,3.0,3.0,108.0,89.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,17.622173069956816
70000000.0,Denpasar,3.0,2.0,75.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
100000000.0,Denpasar,3.0,3.0,100.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
85000000.0,Tangerang,4.0,3.0,128.0,170.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.258161826219297
35000000.0,Bandung,3.0,2.0,108.0,73.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.370858648025116
18000000.0,Karanganyar,3.0,2.0,80.0,70.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,16.705882371415992
67000000.0,Jakarta Barat,4.0,3.0,52.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.020203192280615
165000000.0,Jakarta Selatan,4.0,3.0,200.0,300.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.92145603792546
50000000.0,Tangerang,3.0,3.0,63.0,76.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
115000000.0,Jakarta Utara,4.0,3.0,45.0,90.0,1,HGB,10800.0,0.0,0.0,0.0,3.0,Bagus,18.560442695023177
170000000.0,Jakarta Timur,4.0,3.0,220.0,250.0,3,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.951309000896888
130000000.0,Bandung,4.0,4.0,490.0,560.0,2,SHM,10800.0,0.0,0.0,1.0,3.0,Bagus,18.683045016112164
35000000.0,Jakarta Timur,3.0,3.0,68.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.370858648025116
450000000.0,Bandung,4.0,3.0,549.0,200.0,5,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.92475814295086
65000000.0,Bekasi,3.0,3.0,135.0,124.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
32000000.0,Tangerang,3.0,2.0,72.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.281246492014
85000000.0,Cikarang,3.0,2.0,120.0,110.0,3,HGB,10800.0,0.0,0.0,0.0,1.0,Sudah Renovasi,18.258161826219297
35000000.0,Bekasi,3.0,2.0,90.0,80.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.370858648025116
210000000.0,Bandung,4.0,3.0,300.0,250.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.162618093443648
75000000.0,Bandung,3.0,3.0,117.0,160.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
36000000.0,Bekasi,3.0,2.0,66.0,55.0,0,HGB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.399029524198163
39000000.0,Solo,3.0,2.0,126.0,60.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.479072229734946
130000000.0,Jakarta Barat,3.0,3.0,200.0,180.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.683045016112164
30000000.0,Tangerang,3.0,3.0,58.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.216707972959764
45000000.0,Jakarta Barat,3.0,3.0,90.0,72.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,17.622173069956816
140000000.0,Jakarta Timur,4.0,3.0,300.0,350.0,0,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.757152987716434
235000000.0,Jakarta Utara,3.0,3.0,160.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.275096076363752
215000000.0,Jakarta Utara,4.0,3.0,120.0,360.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.186148590743098
55000000.0,Bogor,3.0,3.0,81.0,89.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.822843761378564
37000000.0,Solo,3.0,2.0,108.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.426428497635523
165000000.0,Jakarta Utara,4.0,3.0,231.0,320.0,2,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.92145603792546
65000000.0,Jakarta Utara,3.0,2.0,64.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
450000000.0,Jakarta Utara,4.0,3.0,688.0,612.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.92475814295086
85000000.0,Tangerang,4.0,3.0,200.0,250.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
400000000.0,Jakarta Selatan,4.0,4.0,157.0,433.0,2,SHM,10800.0,0.0,0.0,2.0,3.0,Bagus,19.806975107572256
85000000.0,Tangerang,3.0,2.0,136.0,110.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.258161826219297
27000000.0,Gresik,3.0,2.0,144.0,100.0,2,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.11134746100564
38000000.0,Bekasi,3.0,2.0,107.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.453096744006448
65000000.0,Bogor,3.0,3.0,144.0,140.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
15000000.0,Gresik,3.0,2.0,105.0,227.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,16.52356082573315
35000000.0,Depok,3.0,2.0,70.0,65.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.370858648025116
25000000.0,Gresik,3.0,2.0,96.0,227.0,2,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.034386422832473
115000000.0,Badung,3.0,3.0,350.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.560442695023177
40000000.0,Badung,18.0,16.0,400.0,9000.0,0,SHM,10800.0,0.0,0.0,0.0,1.0,Renovasi Minimum,17.50439003707821
65000000.0,Jakarta Barat,3.0,3.0,90.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.989897843244528
75000000.0,Badung,3.0,2.0,105.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
90000000.0,Badung,3.0,3.0,105.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.31532023940565
78000000.0,Bekasi,4.0,3.0,185.0,185.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.17221939747438
50000000.0,Tangerang,3.0,3.0,72.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
38000000.0,Depok,3.0,3.0,100.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.453096744006448
48000000.0,Bekasi,3.0,3.0,160.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.6867115897055
70000000.0,Denpasar,3.0,2.0,75.0,102.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
215000000.0,Jakarta Utara,3.0,3.0,120.0,200.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.186148590743098
100000000.0,Badung,3.0,2.0,120.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
95000000.0,Tangerang Selatan,3.0,3.0,230.0,150.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
300000000.0,Jakarta Selatan,3.0,3.0,180.0,170.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.519293035953808
90000000.0,Cikarang,3.0,3.0,160.0,140.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.31532023940565
125000000.0,Surabaya,4.0,3.0,258.0,400.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,18.643824303266577
100000000.0,Tangerang,3.0,3.0,128.0,144.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
250000000.0,Jakarta Selatan,3.0,3.0,161.0,200.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,19.33697147982652
135000000.0,Badung,3.0,2.0,100.0,100.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,18.72078534381011
290000000.0,Tangerang Selatan,4.0,3.0,250.0,300.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.48539148439307
250000000.0,Jakarta Selatan,4.0,3.0,300.0,250.0,1,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.33697147982652
127000000.0,Jakarta Selatan,4.0,3.0,325.0,300.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.65969765229688
85000000.0,Tangerang,4.0,3.0,128.0,170.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,18.258161826219297
200000000.0,Jakarta Utara,4.0,3.0,200.0,400.0,1,HGB,10800.0,0.0,0.0,1.0,2.0,Bagus,19.11382792951231
75000000.0,Tangerang,3.0,3.0,105.0,120.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
20000000.0,Jember,3.0,2.0,123.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,16.811242881518265
53000000.0,Tangerang Selatan,3.0,2.0,96.0,80.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.78580249038432
45000000.0,Bogor,3.0,2.0,135.0,60.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.622173069956816
175000000.0,Bogor,4.0,3.0,336.0,270.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,18.980296537602072
74000000.0,Bandung,3.0,3.0,106.0,100.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.119575664681957
100000000.0,Surabaya,4.0,3.0,478.0,340.0,2,SHM,10800.0,0.0,0.0,2.0,1.0,Bagus,18.420680753952364
95000000.0,Badung,3.0,3.0,111.0,174.0,1,Hak Sewa,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
75000000.0,Bandung,4.0,3.0,78.0,100.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.132998684833918
70000000.0,Bandung,3.0,2.0,200.0,150.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,18.064005814299346
42000000.0,Bandung,3.0,2.0,112.0,150.0,2,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.553180200057167
65000000.0,Balikpapan,3.0,2.0,98.0,120.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.989897843244528
150000000.0,Jakarta Selatan,4.0,3.0,70.0,130.0,1,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.826145858727198
27000000.0,Yogyakarta,3.0,2.0,158.0,125.0,0,SHM,10800.0,0.0,0.0,2.0,1.0,Renovasi Minimum,17.11134746100564
40000000.0,Surabaya,3.0,3.0,90.0,130.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.50439003707821
46000000.0,Bandung,3.0,2.0,98.0,105.0,1,SHM,10800.0,0.0,0.0,0.0,1.0,Bagus,17.6441519761925
50000000.0,Tangerang,3.0,3.0,96.0,144.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
190000000.0,Jakarta Selatan,3.0,3.0,110.0,130.0,0,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,19.06253463538792
85000000.0,Bandung,3.0,3.0,216.0,150.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.258161826219297
300000000.0,Jakarta Selatan,4.0,3.0,300.0,300.0,2,SHM,10800.0,0.0,0.0,1.0,2.0,Bagus,19.519293035953808
21000000.0,Jakarta Selatan,4.0,3.0,220.0,200.0,1,SHM,10800.0,0.0,0.0,2.0,2.0,Bagus,16.860033043306743
95000000.0,Bekasi,3.0,3.0,120.0,165.0,0,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.36938746009113
55000000.0,Tangerang,3.0,3.0,48.0,58.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Baru,17.822843761378564
75000000.0,Semarang,3.0,3.0,120.0,68.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.132998684833918
100000000.0,Tangerang,4.0,3.0,128.0,200.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.420680753952364
90000000.0,Bandung,3.0,2.0,340.0,250.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Renovasi Minimum,18.31532023940565
35000000.0,Bandung,3.0,2.0,65.0,65.0,0,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,17.370858648025116
70000000.0,Jakarta Barat,3.0,3.0,120.0,120.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,18.064005814299346
40000000.0,Bekasi,3.0,3.0,126.0,80.0,2,SHM,10800.0,0.0,0.0,0.0,2.0,Sudah Renovasi,17.50439003707821
135000000.0,Jakarta Barat,4.0,4.0,182.0,270.0,0,SHM,10800.0,0.0,0.0,0.0,3.0,Bagus,18.72078534381011
95000000.0,Surabaya,3.0,2.0,300.0,250.0,2,SHM,10800.0,0.0,0.0,2.0,1.0,Sudah Renovasi,18.36938746009113
55000000.0,Bogor,3.0,2.0,97.0,39.0,1,PPJB,10800.0,0.0,0.0,0.0,1.0,Bagus,17.822843761378564
30000000.0,Bandung,3.0,2.0,45.0,102.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.216707972959764
50000000.0,Tangerang,3.0,2.0,72.0,70.0,1,PPJB,10800.0,0.0,0.0,0.0,2.0,Bagus,17.72753358339242
187000000.0,Jakarta Pusat,5.0,5.0,879.0,1000.0,6,SHM,10800.0,0.0,0.0,4.0,3.0,Bagus,19.046619180166456
290000000.0,Jakarta Selatan,4.0,3.0,857.0,450.0,2,SHM,10800.0,0.0,0.0,8.0,1.0,Bagus,19.48539148439307
46000000.0,Bandung,3.0,3.0,98.0,105.0,1,SHM,10800.0,0.0,0.0,0.0,2.0,Bagus,17.6441519761925
350000000.0,Gianyar,3.0,2.0,325.0,200.0,1,SHM,10800.0,0.0,0.0,1.0,1.0,Bagus,19.673443715304877
25000000.0,Jakarta Pusat,4.0,4.0,128.0,200.0,0,HGB,10800.0,0.0,0.0,2.0,3.0,Sudah Renovasi,17.034386422832473
